Export of Imageset bitbots-nagoya-sequences-euro-ball-robot-1 (ball annotations in bounding boxes)
[team|Bit-Bots]
[set|bitbots-nagoya-sequences-euro-ball-robot-1]
[format: "label::annotation_type|filename|img_width|img_height|x1|y1|x2|y2|center_x|center_y|width|height"]
label::robot|sequences_euro_ball_robot_1_a_00087.png|800|600|651|360|782|434|716.5|397.0|131|74
label::robot|sequences_euro_ball_robot_1_a_00087.png|800|600|575|198|635|269|605.0|233.5|60|71
label::robot|sequences_euro_ball_robot_1_a_00088.png|800|600|652|360|783|433|717.5|396.5|131|73
label::robot|sequences_euro_ball_robot_1_a_00088.png|800|600|694|222|752|341|723.0|281.5|58|119
label::robot|sequences_euro_ball_robot_1_a_00088.png|800|600|576|196|635|272|605.5|234.0|59|76
label::robot|sequences_euro_ball_robot_1_a_00088.png|800|600|701|261|800|314|750.5|287.5|99|53
label::robot|sequences_euro_ball_robot_1_a_00089.png|800|600|657|360|783|435|720.0|397.5|126|75
label::robot|sequences_euro_ball_robot_1_a_00089.png|800|600|575|193|640|271|607.5|232.0|65|78
label::robot|sequences_euro_ball_robot_1_a_00089.png|800|600|683|225|753|344|718.0|284.5|70|119
label::robot|sequences_euro_ball_robot_1_a_00089.png|800|600|709|271|799|313|754.0|292.0|90|42
label::robot|sequences_euro_ball_robot_1_a_00090.png|800|600|659|361|785|433|722.0|397.0|126|72
label::robot|sequences_euro_ball_robot_1_a_00090.png|800|600|581|193|639|270|610.0|231.5|58|77
label::robot|sequences_euro_ball_robot_1_a_00090.png|800|600|686|224|754|345|720.0|284.5|68|121
label::robot|sequences_euro_ball_robot_1_a_00090.png|800|600|709|265|800|314|754.5|289.5|91|49
label::robot|sequences_euro_ball_robot_1_a_00091.png|800|600|658|355|793|431|725.5|393.0|135|76
label::robot|sequences_euro_ball_robot_1_a_00091.png|800|600|698|221|756|343|727.0|282.0|58|122
label::robot|sequences_euro_ball_robot_1_a_00091.png|800|600|583|192|642|269|612.5|230.5|59|77
label::robot|sequences_euro_ball_robot_1_a_00091.png|800|600|706|264|800|313|753.0|288.5|94|49
label::robot|sequences_euro_ball_robot_1_a_00092.png|800|600|659|357|790|434|724.5|395.5|131|77
label::robot|sequences_euro_ball_robot_1_a_00092.png|800|600|583|191|645|268|614.0|229.5|62|77
label::robot|sequences_euro_ball_robot_1_a_00092.png|800|600|692|222|759|343|725.5|282.5|67|121
label::robot|sequences_euro_ball_robot_1_a_00092.png|800|600|728|265|800|315|764.0|290.0|72|50
label::robot|sequences_euro_ball_robot_1_a_00093.png|800|600|659|355|795|435|727.0|395.0|136|80
label::robot|sequences_euro_ball_robot_1_a_00093.png|800|600|590|191|647|268|618.5|229.5|57|77
label::robot|sequences_euro_ball_robot_1_a_00093.png|800|600|694|220|763|347|728.5|283.5|69|127
label::robot|sequences_euro_ball_robot_1_a_00093.png|800|600|726|262|800|309|763.0|285.5|74|47
label::robot|sequences_euro_ball_robot_1_a_00094.png|800|600|667|355|800|430|733.5|392.5|133|75
label::robot|sequences_euro_ball_robot_1_a_00094.png|800|600|591|188|650|268|620.5|228.0|59|80
label::robot|sequences_euro_ball_robot_1_a_00094.png|800|600|695|221|761|345|728.0|283.0|66|124
label::robot|sequences_euro_ball_robot_1_a_00094.png|800|600|745|262|800|307|772.5|284.5|55|45
label::robot|sequences_euro_ball_robot_1_a_00095.png|800|600|595|184|655|264|625.0|224.0|60|80
label::robot|sequences_euro_ball_robot_1_a_00095.png|800|600|701|220|771|337|736.0|278.5|70|117
label::robot|sequences_euro_ball_robot_1_a_00095.png|800|600|672|351|800|431|736.0|391.0|128|80
label::robot|sequences_euro_ball_robot_1_a_00095.png|800|600|745|261|800|310|772.5|285.5|55|49
label::robot|sequences_euro_ball_robot_1_a_00096.png|800|600|595|185|654|265|624.5|225.0|59|80
label::robot|sequences_euro_ball_robot_1_a_00096.png|800|600|695|223|770|344|732.5|283.5|75|121
label::robot|sequences_euro_ball_robot_1_a_00096.png|800|600|670|353|800|433|735.0|393.0|130|80
label::robot|sequences_euro_ball_robot_1_a_00096.png|800|600|745|264|800|311|772.5|287.5|55|47
label::robot|sequences_euro_ball_robot_1_b_00219.png|800|600|515|64|592|201|553.5|132.5|77|137
label::robot|sequences_euro_ball_robot_1_b_00219.png|800|600|209|70|274|202|241.5|136.0|65|132
label::robot|sequences_euro_ball_robot_1_b_00220.png|800|600|208|74|272|203|240.0|138.5|64|129
label::robot|sequences_euro_ball_robot_1_b_00220.png|800|600|512|69|591|208|551.5|138.5|79|139
label::robot|sequences_euro_ball_robot_1_b_00221.png|800|600|211|79|277|210|244.0|144.5|66|131
label::robot|sequences_euro_ball_robot_1_b_00221.png|800|600|510|69|591|210|550.5|139.5|81|141
label::robot|sequences_euro_ball_robot_1_b_00222.png|800|600|214|80|276|214|245.0|147.0|62|134
label::robot|sequences_euro_ball_robot_1_b_00222.png|800|600|514|76|592|217|553.0|146.5|78|141
label::robot|sequences_euro_ball_robot_1_b_00223.png|800|600|511|81|591|219|551.0|150.0|80|138
label::robot|sequences_euro_ball_robot_1_b_00223.png|800|600|214|87|278|217|246.0|152.0|64|130
label::robot|sequences_euro_ball_robot_1_b_00224.png|800|600|512|89|589|224|550.5|156.5|77|135
label::robot|sequences_euro_ball_robot_1_b_00224.png|800|600|213|88|278|220|245.5|154.0|65|132
label::robot|sequences_euro_ball_robot_1_b_00225.png|800|600|511|91|588|228|549.5|159.5|77|137
label::robot|sequences_euro_ball_robot_1_b_00225.png|800|600|213|96|285|227|249.0|161.5|72|131
label::robot|sequences_euro_ball_robot_1_b_00226.png|800|600|512|98|588|231|550.0|164.5|76|133
label::robot|sequences_euro_ball_robot_1_b_00226.png|800|600|212|100|277|234|244.5|167.0|65|134
label::robot|sequences_euro_ball_robot_1_b_00227.png|800|600|514|103|587|236|550.5|169.5|73|133
label::robot|sequences_euro_ball_robot_1_b_00227.png|800|600|213|108|275|241|244.0|174.5|62|133
label::robot|sequences_euro_ball_robot_1_b_00228.png|800|600|511|112|584|240|547.5|176.0|73|128
label::robot|sequences_euro_ball_robot_1_b_00228.png|800|600|211|110|274|246|242.5|178.0|63|136
label::robot|sequences_euro_ball_robot_1_b_00229.png|800|600|509|112|583|244|546.0|178.0|74|132
label::robot|sequences_euro_ball_robot_1_b_00229.png|800|600|209|112|272|248|240.5|180.0|63|136
label::robot|sequences_euro_ball_robot_1_b_00230.png|800|600|509|112|583|244|546.0|178.0|74|132
label::robot|sequences_euro_ball_robot_1_b_00230.png|800|600|207|116|270|252|238.5|184.0|63|136
label::robot|sequences_euro_ball_robot_1_b_00231.png|800|600|505|120|579|252|542.0|186.0|74|132
label::robot|sequences_euro_ball_robot_1_b_00231.png|800|600|207|122|270|258|238.5|190.0|63|136
label::robot|sequences_euro_ball_robot_1_b_00232.png|800|600|503|126|577|258|540.0|192.0|74|132
label::robot|sequences_euro_ball_robot_1_b_00232.png|800|600|207|126|270|262|238.5|194.0|63|136
label::robot|sequences_euro_ball_robot_1_b_00233.png|800|600|501|136|575|268|538.0|202.0|74|132
label::robot|sequences_euro_ball_robot_1_b_00233.png|800|600|207|130|270|266|238.5|198.0|63|136
label::robot|sequences_euro_ball_robot_1_b_00234.png|800|600|499|138|573|270|536.0|204.0|74|132
label::robot|sequences_euro_ball_robot_1_b_00234.png|800|600|205|134|268|270|236.5|202.0|63|136
label::robot|sequences_euro_ball_robot_1_b_00235.png|800|600|499|140|573|272|536.0|206.0|74|132
label::robot|sequences_euro_ball_robot_1_b_00235.png|800|600|203|138|266|274|234.5|206.0|63|136
label::robot|sequences_euro_ball_robot_1_b_00236.png|800|600|499|140|573|272|536.0|206.0|74|132
label::robot|sequences_euro_ball_robot_1_b_00236.png|800|600|203|140|266|276|234.5|208.0|63|136
label::robot|sequences_euro_ball_robot_1_b_00237.png|800|600|499|142|573|274|536.0|208.0|74|132
label::robot|sequences_euro_ball_robot_1_b_00237.png|800|600|203|142|266|278|234.5|210.0|63|136
label::robot|sequences_euro_ball_robot_1_b_00238.png|800|600|497|146|571|278|534.0|212.0|74|132
label::robot|sequences_euro_ball_robot_1_b_00238.png|800|600|203|144|266|280|234.5|212.0|63|136
label::robot|sequences_euro_ball_robot_1_b_00239.png|800|600|495|148|569|280|532.0|214.0|74|132
label::robot|sequences_euro_ball_robot_1_b_00239.png|800|600|199|148|262|284|230.5|216.0|63|136
label::robot|sequences_euro_ball_robot_1_b_00240.png|800|600|493|148|567|280|530.0|214.0|74|132
label::robot|sequences_euro_ball_robot_1_b_00240.png|800|600|199|150|262|286|230.5|218.0|63|136
label::robot|sequences_euro_ball_robot_1_b_00241.png|800|600|491|150|565|282|528.0|216.0|74|132
label::robot|sequences_euro_ball_robot_1_b_00241.png|800|600|197|154|260|290|228.5|222.0|63|136
label::robot|sequences_euro_ball_robot_1_b_00242.png|800|600|489|152|563|284|526.0|218.0|74|132
label::robot|sequences_euro_ball_robot_1_b_00242.png|800|600|195|158|258|294|226.5|226.0|63|136
label::robot|sequences_euro_ball_robot_1_b_00243.png|800|600|489|164|563|296|526.0|230.0|74|132
label::robot|sequences_euro_ball_robot_1_b_00243.png|800|600|195|164|258|300|226.5|232.0|63|136
label::robot|sequences_euro_ball_robot_1_b_00244.png|800|600|487|168|561|300|524.0|234.0|74|132
label::robot|sequences_euro_ball_robot_1_b_00244.png|800|600|191|168|254|304|222.5|236.0|63|136
label::robot|sequences_euro_ball_robot_1_b_00245.png|800|600|487|172|561|304|524.0|238.0|74|132
label::robot|sequences_euro_ball_robot_1_b_00245.png|800|600|189|168|252|304|220.5|236.0|63|136
label::robot|sequences_euro_ball_robot_1_b_00246.png|800|600|485|178|559|310|522.0|244.0|74|132
label::robot|sequences_euro_ball_robot_1_b_00246.png|800|600|187|176|250|312|218.5|244.0|63|136
label::robot|sequences_euro_ball_robot_1_b_00247.png|800|600|483|180|557|312|520.0|246.0|74|132
label::robot|sequences_euro_ball_robot_1_b_00247.png|800|600|185|180|248|316|216.5|248.0|63|136
label::robot|sequences_euro_ball_robot_1_b_00248.png|800|600|481|186|555|318|518.0|252.0|74|132
label::robot|sequences_euro_ball_robot_1_b_00248.png|800|600|185|186|248|322|216.5|254.0|63|136
label::robot|sequences_euro_ball_robot_1_b_00249.png|800|600|479|190|553|322|516.0|256.0|74|132
label::robot|sequences_euro_ball_robot_1_b_00249.png|800|600|185|190|248|326|216.5|258.0|63|136
label::robot|sequences_euro_ball_robot_1_b_00250.png|800|600|477|194|551|326|514.0|260.0|74|132
label::robot|sequences_euro_ball_robot_1_b_00250.png|800|600|184|196|246|331|215.0|263.5|62|135
label::robot|sequences_euro_ball_robot_1_b_00251.png|800|600|475|198|549|330|512.0|264.0|74|132
label::robot|sequences_euro_ball_robot_1_b_00251.png|800|600|180|198|242|333|211.0|265.5|62|135
label::robot|sequences_euro_ball_robot_1_b_00252.png|800|600|473|202|547|334|510.0|268.0|74|132
label::robot|sequences_euro_ball_robot_1_b_00252.png|800|600|176|200|238|335|207.0|267.5|62|135
label::robot|sequences_euro_ball_robot_1_b_00253.png|800|600|471|206|545|338|508.0|272.0|74|132
label::robot|sequences_euro_ball_robot_1_b_00253.png|800|600|174|204|236|339|205.0|271.5|62|135
label::robot|sequences_euro_ball_robot_1_b_00254.png|800|600|469|208|543|340|506.0|274.0|74|132
label::robot|sequences_euro_ball_robot_1_b_00254.png|800|600|174|208|236|343|205.0|275.5|62|135
label::robot|sequences_euro_ball_robot_1_b_00255.png|800|600|467|210|541|342|504.0|276.0|74|132
label::robot|sequences_euro_ball_robot_1_b_00255.png|800|600|174|210|236|345|205.0|277.5|62|135
label::robot|sequences_euro_ball_robot_1_b_00256.png|800|600|467|212|541|344|504.0|278.0|74|132
label::robot|sequences_euro_ball_robot_1_b_00256.png|800|600|172|212|234|347|203.0|279.5|62|135
label::robot|sequences_euro_ball_robot_1_b_00257.png|800|600|465|216|539|348|502.0|282.0|74|132
label::robot|sequences_euro_ball_robot_1_b_00257.png|800|600|170|214|232|349|201.0|281.5|62|135
label::robot|sequences_euro_ball_robot_1_b_00258.png|800|600|463|220|537|352|500.0|286.0|74|132
label::robot|sequences_euro_ball_robot_1_b_00258.png|800|600|168|218|230|353|199.0|285.5|62|135
label::robot|sequences_euro_ball_robot_1_b_00259.png|800|600|459|222|533|354|496.0|288.0|74|132
label::robot|sequences_euro_ball_robot_1_b_00259.png|800|600|166|222|228|357|197.0|289.5|62|135
label::robot|sequences_euro_ball_robot_1_b_00260.png|800|600|455|226|529|358|492.0|292.0|74|132
label::robot|sequences_euro_ball_robot_1_b_00260.png|800|600|164|224|226|359|195.0|291.5|62|135
label::robot|sequences_euro_ball_robot_1_b_00261.png|800|600|451|230|525|362|488.0|296.0|74|132
label::robot|sequences_euro_ball_robot_1_b_00261.png|800|600|156|228|218|363|187.0|295.5|62|135
label::robot|sequences_euro_ball_robot_1_b_00262.png|800|600|447|232|521|364|484.0|298.0|74|132
label::robot|sequences_euro_ball_robot_1_b_00262.png|800|600|154|230|216|365|185.0|297.5|62|135
label::robot|sequences_euro_ball_robot_1_b_00263.png|800|600|445|232|519|364|482.0|298.0|74|132
label::robot|sequences_euro_ball_robot_1_b_00263.png|800|600|152|230|214|365|183.0|297.5|62|135
label::robot|sequences_euro_ball_robot_1_b_00264.png|800|600|439|232|513|364|476.0|298.0|74|132
label::robot|sequences_euro_ball_robot_1_b_00264.png|800|600|150|230|212|365|181.0|297.5|62|135
label::robot|sequences_euro_ball_robot_1_b_00265.png|800|600|437|232|511|364|474.0|298.0|74|132
label::robot|sequences_euro_ball_robot_1_b_00265.png|800|600|146|230|208|365|177.0|297.5|62|135
label::robot|sequences_euro_ball_robot_1_b_00266.png|800|600|431|230|508|366|469.5|298.0|77|136
label::robot|sequences_euro_ball_robot_1_b_00266.png|800|600|144|228|206|363|175.0|295.5|62|135
label::robot|sequences_euro_ball_robot_1_b_00267.png|800|600|428|234|505|369|466.5|301.5|77|135
label::robot|sequences_euro_ball_robot_1_b_00267.png|800|600|142|228|204|363|173.0|295.5|62|135
label::robot|sequences_euro_ball_robot_1_b_00268.png|800|600|424|234|501|369|462.5|301.5|77|135
label::robot|sequences_euro_ball_robot_1_b_00268.png|800|600|140|230|202|365|171.0|297.5|62|135
label::robot|sequences_euro_ball_robot_1_b_00269.png|800|600|420|234|504|369|462.0|301.5|84|135
label::robot|sequences_euro_ball_robot_1_b_00269.png|800|600|138|230|200|365|169.0|297.5|62|135
label::robot|sequences_euro_ball_robot_1_b_00270.png|800|600|414|234|498|369|456.0|301.5|84|135
label::robot|sequences_euro_ball_robot_1_b_00270.png|800|600|134|232|196|367|165.0|299.5|62|135
label::robot|sequences_euro_ball_robot_1_b_00271.png|800|600|410|234|494|369|452.0|301.5|84|135
label::robot|sequences_euro_ball_robot_1_b_00271.png|800|600|132|234|194|369|163.0|301.5|62|135
label::robot|sequences_euro_ball_robot_1_b_00272.png|800|600|408|236|492|371|450.0|303.5|84|135
label::robot|sequences_euro_ball_robot_1_b_00272.png|800|600|130|236|192|371|161.0|303.5|62|135
label::robot|sequences_euro_ball_robot_1_b_00273.png|800|600|408|236|492|371|450.0|303.5|84|135
label::robot|sequences_euro_ball_robot_1_b_00273.png|800|600|130|238|192|373|161.0|305.5|62|135
label::robot|sequences_euro_ball_robot_1_b_00274.png|800|600|408|236|492|371|450.0|303.5|84|135
label::robot|sequences_euro_ball_robot_1_b_00274.png|800|600|130|238|192|373|161.0|305.5|62|135
label::robot|sequences_euro_ball_robot_1_b_00275.png|800|600|408|236|492|371|450.0|303.5|84|135
label::robot|sequences_euro_ball_robot_1_b_00275.png|800|600|128|238|190|373|159.0|305.5|62|135
label::robot|sequences_euro_ball_robot_1_b_00276.png|800|600|404|236|488|371|446.0|303.5|84|135
label::robot|sequences_euro_ball_robot_1_b_00276.png|800|600|126|238|188|373|157.0|305.5|62|135
label::robot|sequences_euro_ball_robot_1_b_00277.png|800|600|398|236|482|371|440.0|303.5|84|135
label::robot|sequences_euro_ball_robot_1_b_00277.png|800|600|120|238|182|373|151.0|305.5|62|135
label::robot|sequences_euro_ball_robot_1_b_00278.png|800|600|394|236|478|371|436.0|303.5|84|135
label::robot|sequences_euro_ball_robot_1_b_00278.png|800|600|111|238|174|373|142.5|305.5|63|135
label::robot|sequences_euro_ball_robot_1_b_00279.png|800|600|390|236|474|371|432.0|303.5|84|135
label::robot|sequences_euro_ball_robot_1_b_00279.png|800|600|107|238|170|373|138.5|305.5|63|135
label::robot|sequences_euro_ball_robot_1_b_00280.png|800|600|386|236|470|371|428.0|303.5|84|135
label::robot|sequences_euro_ball_robot_1_b_00280.png|800|600|101|238|164|373|132.5|305.5|63|135
label::robot|sequences_euro_ball_robot_1_b_00281.png|800|600|382|238|466|373|424.0|305.5|84|135
label::robot|sequences_euro_ball_robot_1_b_00281.png|800|600|97|236|160|371|128.5|303.5|63|135
label::robot|sequences_euro_ball_robot_1_b_00282.png|800|600|380|238|464|373|422.0|305.5|84|135
label::robot|sequences_euro_ball_robot_1_b_00282.png|800|600|91|234|156|369|123.5|301.5|65|135
label::robot|sequences_euro_ball_robot_1_b_00283.png|800|600|376|238|460|373|418.0|305.5|84|135
label::robot|sequences_euro_ball_robot_1_b_00283.png|800|600|87|234|152|369|119.5|301.5|65|135
label::robot|sequences_euro_ball_robot_1_b_00284.png|800|600|374|236|458|371|416.0|303.5|84|135
label::robot|sequences_euro_ball_robot_1_b_00284.png|800|600|83|234|148|369|115.5|301.5|65|135
label::robot|sequences_euro_ball_robot_1_b_00285.png|800|600|374|236|453|371|413.5|303.5|79|135
label::robot|sequences_euro_ball_robot_1_b_00285.png|800|600|79|234|144|369|111.5|301.5|65|135
label::robot|sequences_euro_ball_robot_1_b_00286.png|800|600|374|236|449|371|411.5|303.5|75|135
label::robot|sequences_euro_ball_robot_1_b_00286.png|800|600|73|234|138|369|105.5|301.5|65|135
label::robot|sequences_euro_ball_robot_1_b_00287.png|800|600|370|236|445|371|407.5|303.5|75|135
label::robot|sequences_euro_ball_robot_1_b_00287.png|800|600|69|234|134|369|101.5|301.5|65|135
label::robot|sequences_euro_ball_robot_1_b_00288.png|800|600|366|236|441|371|403.5|303.5|75|135
label::robot|sequences_euro_ball_robot_1_b_00288.png|800|600|63|234|128|369|95.5|301.5|65|135
label::robot|sequences_euro_ball_robot_1_b_00289.png|800|600|360|236|435|371|397.5|303.5|75|135
label::robot|sequences_euro_ball_robot_1_b_00289.png|800|600|57|234|122|369|89.5|301.5|65|135
label::robot|sequences_euro_ball_robot_1_b_00290.png|800|600|356|236|431|371|393.5|303.5|75|135
label::robot|sequences_euro_ball_robot_1_b_00290.png|800|600|51|234|116|369|83.5|301.5|65|135
label::robot|sequences_euro_ball_robot_1_b_00291.png|800|600|352|236|427|371|389.5|303.5|75|135
label::robot|sequences_euro_ball_robot_1_b_00291.png|800|600|47|234|112|369|79.5|301.5|65|135
label::robot|sequences_euro_ball_robot_1_b_00292.png|800|600|352|236|427|371|389.5|303.5|75|135
label::robot|sequences_euro_ball_robot_1_b_00292.png|800|600|45|234|110|369|77.5|301.5|65|135
label::robot|sequences_euro_ball_robot_1_b_00293.png|800|600|350|236|425|371|387.5|303.5|75|135
label::robot|sequences_euro_ball_robot_1_b_00293.png|800|600|43|234|108|369|75.5|301.5|65|135
label::robot|sequences_euro_ball_robot_1_b_00294.png|800|600|348|236|423|371|385.5|303.5|75|135
label::robot|sequences_euro_ball_robot_1_b_00294.png|800|600|39|234|104|369|71.5|301.5|65|135
label::robot|sequences_euro_ball_robot_1_b_00295.png|800|600|342|236|417|371|379.5|303.5|75|135
label::robot|sequences_euro_ball_robot_1_b_00295.png|800|600|31|234|100|369|65.5|301.5|69|135
label::robot|sequences_euro_ball_robot_1_b_00296.png|800|600|338|236|413|371|375.5|303.5|75|135
label::robot|sequences_euro_ball_robot_1_b_00296.png|800|600|27|234|96|369|61.5|301.5|69|135
label::robot|sequences_euro_ball_robot_1_b_00297.png|800|600|334|238|409|373|371.5|305.5|75|135
label::robot|sequences_euro_ball_robot_1_b_00297.png|800|600|23|234|92|369|57.5|301.5|69|135
label::robot|sequences_euro_ball_robot_1_b_00298.png|800|600|330|238|405|373|367.5|305.5|75|135
label::robot|sequences_euro_ball_robot_1_b_00298.png|800|600|17|234|86|369|51.5|301.5|69|135
label::robot|sequences_euro_ball_robot_1_b_00299.png|800|600|328|238|403|373|365.5|305.5|75|135
label::robot|sequences_euro_ball_robot_1_b_00299.png|800|600|13|234|82|369|47.5|301.5|69|135
label::robot|sequences_euro_ball_robot_1_b_00300.png|800|600|322|238|397|373|359.5|305.5|75|135
label::robot|sequences_euro_ball_robot_1_b_00300.png|800|600|9|232|78|367|43.5|299.5|69|135
label::robot|sequences_euro_ball_robot_1_b_00301.png|800|600|320|238|395|373|357.5|305.5|75|135
label::robot|sequences_euro_ball_robot_1_b_00301.png|800|600|5|230|74|365|39.5|297.5|69|135
label::robot|sequences_euro_ball_robot_1_b_00302.png|800|600|315|236|395|371|355.0|303.5|80|135
label::robot|sequences_euro_ball_robot_1_b_00302.png|800|600|1|230|70|365|35.5|297.5|69|135
label::robot|sequences_euro_ball_robot_1_b_00303.png|800|600|307|236|387|371|347.0|303.5|80|135
label::robot|sequences_euro_ball_robot_1_b_00303.png|800|600|0|230|64|365|32.0|297.5|64|135
label::robot|sequences_euro_ball_robot_1_b_00304.png|800|600|297|236|377|371|337.0|303.5|80|135
label::robot|sequences_euro_ball_robot_1_b_00304.png|800|600|0|230|58|365|29.0|297.5|58|135
label::robot|sequences_euro_ball_robot_1_b_00305.png|800|600|289|236|369|371|329.0|303.5|80|135
label::robot|sequences_euro_ball_robot_1_b_00305.png|800|600|0|230|53|365|26.5|297.5|53|135
label::robot|sequences_euro_ball_robot_1_b_00306.png|800|600|283|236|363|371|323.0|303.5|80|135
label::robot|sequences_euro_ball_robot_1_b_00306.png|800|600|1|224|53|368|27.0|296.0|52|144
label::robot|sequences_euro_ball_robot_1_b_00307.png|800|600|275|236|360|371|317.5|303.5|85|135
label::robot|sequences_euro_ball_robot_1_b_00307.png|800|600|1|224|53|368|27.0|296.0|52|144
label::robot|sequences_euro_ball_robot_1_b_00308.png|800|600|272|236|360|371|316.0|303.5|88|135
label::robot|sequences_euro_ball_robot_1_b_00308.png|800|600|1|224|53|368|27.0|296.0|52|144
label::robot|sequences_euro_ball_robot_1_b_00309.png|800|600|264|236|352|371|308.0|303.5|88|135
label::robot|sequences_euro_ball_robot_1_b_00309.png|800|600|1|224|42|368|21.5|296.0|41|144
label::robot|sequences_euro_ball_robot_1_b_00310.png|800|600|262|236|350|371|306.0|303.5|88|135
label::robot|sequences_euro_ball_robot_1_b_00310.png|800|600|1|224|36|368|18.5|296.0|35|144
label::robot|sequences_euro_ball_robot_1_b_00311.png|800|600|256|236|344|371|300.0|303.5|88|135
label::robot|sequences_euro_ball_robot_1_b_00311.png|800|600|1|224|30|368|15.5|296.0|29|144
label::robot|sequences_euro_ball_robot_1_b_00312.png|800|600|252|236|340|371|296.0|303.5|88|135
label::robot|sequences_euro_ball_robot_1_b_00312.png|800|600|1|224|30|368|15.5|296.0|29|144
label::robot|sequences_euro_ball_robot_1_b_00313.png|800|600|250|236|338|371|294.0|303.5|88|135
label::robot|sequences_euro_ball_robot_1_b_00313.png|800|600|1|224|30|368|15.5|296.0|29|144
label::robot|sequences_euro_ball_robot_1_b_00314.png|800|600|244|240|336|375|290.0|307.5|92|135
label::robot|sequences_euro_ball_robot_1_b_00314.png|800|600|1|224|30|368|15.5|296.0|29|144
label::robot|sequences_euro_ball_robot_1_b_00315.png|800|600|244|240|336|375|290.0|307.5|92|135
label::robot|sequences_euro_ball_robot_1_b_00315.png|800|600|1|224|24|368|12.5|296.0|23|144
label::robot|sequences_euro_ball_robot_1_b_00316.png|800|600|240|240|332|375|286.0|307.5|92|135
label::robot|sequences_euro_ball_robot_1_b_00316.png|800|600|1|224|24|368|12.5|296.0|23|144
label::robot|sequences_euro_ball_robot_1_b_00317.png|800|600|238|240|330|375|284.0|307.5|92|135
label::robot|sequences_euro_ball_robot_1_b_00317.png|800|600|1|224|24|368|12.5|296.0|23|144
label::robot|sequences_euro_ball_robot_1_b_00318.png|800|600|240|236|332|371|286.0|303.5|92|135
label::robot|sequences_euro_ball_robot_1_b_00318.png|800|600|1|224|24|368|12.5|296.0|23|144
label::robot|sequences_euro_ball_robot_1_b_00319.png|800|600|238|236|330|371|284.0|303.5|92|135
label::robot|sequences_euro_ball_robot_1_b_00319.png|800|600|1|224|24|368|12.5|296.0|23|144
label::robot|sequences_euro_ball_robot_1_b_00320.png|800|600|238|234|330|369|284.0|301.5|92|135
label::robot|sequences_euro_ball_robot_1_b_00320.png|800|600|1|224|24|368|12.5|296.0|23|144
label::robot|sequences_euro_ball_robot_1_b_00321.png|800|600|238|234|330|369|284.0|301.5|92|135
label::robot|sequences_euro_ball_robot_1_b_00321.png|800|600|1|224|18|368|9.5|296.0|17|144
label::robot|sequences_euro_ball_robot_1_b_00322.png|800|600|238|234|330|369|284.0|301.5|92|135
label::robot|sequences_euro_ball_robot_1_b_00322.png|800|600|1|224|13|368|7.0|296.0|12|144
label::robot|sequences_euro_ball_robot_1_b_00323.png|800|600|238|234|330|369|284.0|301.5|92|135
label::robot|sequences_euro_ball_robot_1_b_00323.png|800|600|1|224|13|368|7.0|296.0|12|144
label::robot|sequences_euro_ball_robot_1_b_00324.png|800|600|238|234|330|369|284.0|301.5|92|135
label::robot|sequences_euro_ball_robot_1_b_00324.png|800|600|1|224|13|368|7.0|296.0|12|144
label::robot|sequences_euro_ball_robot_1_b_00325.png|800|600|238|234|330|369|284.0|301.5|92|135
label::robot|sequences_euro_ball_robot_1_b_00325.png|800|600|1|224|13|368|7.0|296.0|12|144
label::robot|sequences_euro_ball_robot_1_b_00326.png|800|600|240|234|332|369|286.0|301.5|92|135
label::robot|sequences_euro_ball_robot_1_b_00326.png|800|600|1|224|13|368|7.0|296.0|12|144
label::robot|sequences_euro_ball_robot_1_b_00327.png|800|600|244|232|336|367|290.0|299.5|92|135
label::robot|sequences_euro_ball_robot_1_b_00327.png|800|600|1|224|13|368|7.0|296.0|12|144
label::robot|sequences_euro_ball_robot_1_b_00328.png|800|600|244|232|336|367|290.0|299.5|92|135
label::robot|sequences_euro_ball_robot_1_b_00328.png|800|600|1|224|13|368|7.0|296.0|12|144
label::robot|sequences_euro_ball_robot_1_b_00329.png|800|600|244|232|336|367|290.0|299.5|92|135
label::robot|sequences_euro_ball_robot_1_b_00329.png|800|600|1|224|13|368|7.0|296.0|12|144
label::robot|sequences_euro_ball_robot_1_b_00330.png|800|600|254|232|340|367|297.0|299.5|86|135
label::robot|sequences_euro_ball_robot_1_b_00330.png|800|600|1|224|13|368|7.0|296.0|12|144
label::robot|sequences_euro_ball_robot_1_b_00331.png|800|600|254|232|340|367|297.0|299.5|86|135
label::robot|sequences_euro_ball_robot_1_b_00331.png|800|600|1|224|13|368|7.0|296.0|12|144
label::robot|sequences_euro_ball_robot_1_b_00332.png|800|600|258|232|344|367|301.0|299.5|86|135
label::robot|sequences_euro_ball_robot_1_b_00332.png|800|600|1|224|24|368|12.5|296.0|23|144
label::robot|sequences_euro_ball_robot_1_b_00333.png|800|600|262|232|348|367|305.0|299.5|86|135
label::robot|sequences_euro_ball_robot_1_b_00333.png|800|600|1|224|24|368|12.5|296.0|23|144
label::robot|sequences_euro_ball_robot_1_b_00334.png|800|600|268|232|354|367|311.0|299.5|86|135
label::robot|sequences_euro_ball_robot_1_b_00334.png|800|600|1|224|30|368|15.5|296.0|29|144
label::robot|sequences_euro_ball_robot_1_c_00002.png|800|600|66|200|135|343|100.5|271.5|69|143
